geo,TIME_PERIOD,rail_f_total_Nat&INT_mio_tkm,rail_length_km,rail_modal_share_pc,total_tkm,TRN_FUL,WAG_FUL,NST01_Agriculture,NST02_Mining,NST03_MetalOres,NST04_FoodProducts,NST05_Textiles,NST06_Wood,NST07_Coke_Petroleum,NST08_Chemicals,NST09_NonMetallicMinerals,NST10_Metals,NST11_Machinery,NST12_TransportEquipment,NST13_Furniture,NST14_SecondaryRawMaterials,NST15_Waste,NST16_Mail,NST17_Equipment,NST18_HouseholdGoods,NST19_EmptyContainers,NST20_OtherGoods
AT,2008,21915.0,5693.0,33.6,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,2009,17767.0,5693.0,32.0,,,,1890.0,740.0,1247.0,263.0,1.0,1555.0,1394.0,773.0,312.0,1081.0,81.0,980.0,4.0,839.0,11.0,239.0,4.0,23.0,3918.0,0.0
AT,2010,19833.0,5828.0,33.0,,,,2039.0,681.0,1633.0,263.0,1.0,1632.0,1449.0,833.0,325.0,1291.0,68.0,1042.0,5.0,1162.0,13.0,420.0,127.0,255.0,4649.0,0.0
AT,2011,20345.0,5500.0,33.1,,,,2017.0,733.0,1668.0,288.0,1.0,1520.0,1566.0,870.0,263.0,1424.0,71.0,1080.0,8.0,1242.0,14.0,419.0,167.0,330.0,4607.0,0.0
AT,2012,19499.0,5566.0,32.7,,,,1786.0,712.0,1599.0,302.0,2.0,1483.0,1638.0,902.0,241.0,1346.0,63.0,1031.0,7.0,1102.0,11.0,408.0,188.0,370.0,4079.0,0.0
AT,2013,19356.0,5531.0,32.1,,,,1649.0,868.0,1789.0,302.0,2.0,1418.0,1596.0,837.0,263.0,1536.0,66.0,1041.0,8.0,1242.0,7.0,204.0,0.0,38.0,5147.0,0.0
AT,2014,20746.0,5531.0,33.1,,,,1664.0,915.0,1900.0,230.0,2.0,1339.0,1741.0,951.0,302.0,1629.0,60.0,1298.0,7.0,1283.0,9.0,187.0,0.0,3.0,6004.0,0.0
AT,2015,20814.0,5522.0,32.5,,,,1364.0,938.0,1777.0,223.0,1.0,1366.0,1673.0,1027.0,301.0,1648.0,56.0,1468.0,8.0,1191.0,10.0,173.0,0.0,4.0,6506.0,0.0
AT,2016,21361.0,5491.0,32.1,,,,1671.0,908.0,1877.0,226.0,1.0,1399.0,1448.0,1043.0,270.0,1776.0,136.0,1439.0,8.0,1243.0,11.0,217.0,0.0,41.0,7646.0,0.0
AT,2017,22256.0,5527.0,31.9,,,,1755.0,932.0,1920.0,251.0,1.0,1392.0,1521.0,1051.0,247.0,1959.0,190.0,1209.0,8.0,1334.0,11.0,228.0,0.0,38.0,8208.0,0.0
AT,2018,21996.0,5526.0,31.6,,,,1782.0,867.0,1861.0,236.0,1.0,1430.0,1440.0,1148.0,250.0,1977.0,172.0,1119.0,9.0,1324.0,3.0,228.0,0.0,33.0,8118.0,0.0
AT,2019,21736.0,5615.0,31.0,,,,1702.0,908.0,1990.0,231.0,1.0,1331.0,1420.0,1129.0,245.0,1610.0,128.0,1329.0,5.0,1273.0,0.0,250.0,1.0,28.0,8157.0,0.0
AT,2020,20498.0,5607.0,29.8,,,,1448.0,675.0,1724.0,235.0,1.0,1270.0,1427.0,1078.0,355.0,1514.0,154.0,1210.0,3.0,1308.0,0.0,228.0,19.0,41.0,7808.0,0.0
AT,2021,21980.0,5603.0,30.0,,,,1431.0,644.0,2043.0,281.0,1.0,1451.0,1407.0,1123.0,324.0,1709.0,130.0,987.0,3.0,1171.0,0.0,328.0,29.0,120.0,8799.0,0.0
AT,2022,22167.0,5575.0,30.2,,,,1580.0,691.0,1984.0,310.0,2.0,1435.0,1462.0,1105.0,219.0,1752.0,129.0,1073.0,3.0,1091.0,0.0,318.0,32.0,145.0,8832.0,0.0
AT,2023,20205.0,5577.0,29.3,,,,1354.0,638.0,1750.0,347.0,2.0,860.0,1478.0,1061.0,204.0,1561.0,85.0,1164.0,1.0,1101.0,0.0,323.0,20.0,111.0,8148.0,0.0
AT,2024,20997.0,,,,,,1430.0,560.0,1805.0,270.0,0.0,1005.0,1490.0,1044.0,168.0,1589.0,68.0,1232.0,1.0,1164.0,0.0,298.0,33.0,339.0,8500.0,0.0
BE,2008,8927.0,3513.0,13.7,,,,159.0,592.0,644.0,166.0,0.0,169.0,462.0,702.0,114.0,2299.0,16.0,185.0,0.0,132.0,0.0,194.0,0.0,0.0,2635.0,0.0
BE,2009,6374.0,3578.0,11.0,,,,101.0,297.0,284.0,86.0,0.0,207.0,388.0,688.0,74.0,1357.0,3.0,119.0,0.0,60.0,0.0,54.0,0.0,0.0,2227.0,0.0
BE,2010,7476.0,3582.0,12.0,,,,124.0,364.0,348.0,106.0,0.0,253.0,475.0,843.0,91.0,1662.0,4.0,146.0,0.0,73.0,0.0,67.0,0.0,1.0,2727.0,0.0
BE,2011,7593.0,3587.0,12.2,,,,114.0,335.0,320.0,97.0,0.0,233.0,437.0,775.0,84.0,1528.0,3.0,134.0,0.0,67.0,0.0,61.0,0.0,0.0,2508.0,0.0
BE,2013,,3595.0,11.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE,2014,,3631.0,11.1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE,2015,,3607.0,11.2,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE,2016,,3602.0,11.1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE,2017,,3605.0,11.1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE,2018,,3607.0,12.3,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE,2019,,3614.0,12.1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE,2020,,3615.0,11.6,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE,2021,,3612.0,11.8,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE,2022,,3619.0,12.4,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE,2023,,3629.0,11.7,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE,2024,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BG,2008,4693.0,4144.0,21.7,,,,145.0,4.0,786.0,58.0,6.0,133.0,1296.0,782.0,187.0,851.0,23.0,63.0,1.0,50.0,0.0,27.0,0.0,6.0,254.0,0.0
BG,2009,3145.0,4150.0,18.1,,,,94.0,7.0,554.0,42.0,1.0,59.0,928.0,529.0,72.0,491.0,12.0,29.0,0.0,12.0,0.0,18.0,0.0,3.0,220.0,0.0
BG,2010,3064.0,4098.0,17.0,,,,48.0,0.0,374.0,52.0,1.0,77.0,964.0,527.0,46.0,529.0,16.0,71.0,0.0,33.0,0.0,21.0,0.0,3.0,220.0,0.0
BG,2011,3291.0,4072.0,19.0,,,,130.0,2.0,336.0,45.0,1.0,86.0,913.0,596.0,54.0,635.0,24.0,66.0,0.0,16.0,0.0,18.0,0.0,2.0,243.0,
BG,2012,2907.0,4070.0,16.6,,,,63.0,0.0,312.0,54.0,1.0,97.0,751.0,531.0,116.0,479.0,16.0,41.0,0.0,20.0,0.0,14.0,0.0,1.0,223.0,7.0
BG,2013,3246.0,4032.0,16.6,,,,130.0,305.0,267.0,26.0,2.0,65.0,375.0,613.0,111.0,212.0,13.0,34.0,0.0,207.0,0.0,15.0,0.0,2.0,204.0,8.0
BG,2014,3439.0,4023.0,18.2,,,,62.0,462.0,319.0,42.0,1.0,49.0,268.0,629.0,120.0,219.0,10.0,31.0,0.0,226.0,0.0,7.0,0.0,6.0,119.0,2.0
BG,2015,3650.0,4019.0,17.9,,,,27.0,387.0,829.0,68.0,5.0,72.0,324.0,694.0,207.0,216.0,19.0,30.0,1.0,207.0,0.0,14.0,0.0,124.0,38.0,6.0
BG,2016,3434.0,4029.0,17.1,,,,22.0,272.0,734.0,78.0,6.0,62.0,324.0,632.0,197.0,215.0,27.0,23.0,1.0,164.0,0.0,17.0,0.0,77.0,37.0,17.0
BG,2017,3931.0,4030.0,18.6,,,,52.0,134.0,890.0,59.0,4.0,38.0,462.0,756.0,190.0,225.0,11.0,23.0,0.0,169.0,0.0,13.0,0.0,53.0,19.0,32.0
BG,2018,3824.0,4030.0,19.3,,,,29.0,377.0,897.0,45.0,3.0,36.0,628.0,635.0,231.0,245.0,11.0,17.0,1.0,209.0,0.0,15.0,0.0,29.0,23.0,107.0
BG,2019,3902.0,4030.0,21.2,,,,54.0,330.0,776.0,66.0,5.0,47.0,614.0,645.0,199.0,305.0,10.0,21.0,1.0,209.0,0.0,14.0,0.0,15.0,20.0,161.0
BG,2020,4503.0,4029.0,20.7,,,,35.0,90.0,1001.0,67.0,39.0,45.0,559.0,1116.0,241.0,420.0,60.0,39.0,1.0,130.0,18.0,53.0,0.0,388.0,73.0,122.0
BG,2021,4657.0,4031.0,19.6,,,,40.0,192.0,757.0,77.0,49.0,64.0,859.0,846.0,378.0,392.0,52.0,73.0,2.0,159.0,0.0,55.0,0.0,523.0,80.0,57.0
BG,2022,5239.0,4029.0,22.9,,,,29.0,273.0,789.0,49.0,3.0,34.0,829.0,1203.0,247.0,401.0,8.0,22.0,50.0,136.0,101.0,11.0,0.0,633.0,247.0,164.0
BG,2023,4555.0,4029.0,19.2,,,,21.0,350.0,735.0,65.0,1.0,30.0,706.0,821.0,222.0,375.0,5.0,16.0,59.0,135.0,0.0,8.0,0.0,560.0,232.0,173.0
BG,2024,4369.0,,,,,,34.0,152.0,880.0,64.0,1.0,14.0,678.0,957.0,190.0,225.0,5.0,19.0,4.0,150.0,0.0,5.0,0.0,585.0,161.0,123.0
CZ,2008,15437.0,9586.0,32.2,,,,632.0,5221.0,1193.0,131.0,13.0,363.0,1031.0,740.0,548.0,1319.0,22.0,185.0,1.0,615.0,0.0,43.0,0.0,0.0,1299.0,2081.0
CZ,2009,12791.0,9578.0,30.5,,,,772.0,5066.0,919.0,149.0,1.0,349.0,985.0,630.0,357.0,1103.0,17.0,313.0,8.0,428.0,0.0,36.0,0.0,0.0,1575.0,85.0
CZ,2010,13770.0,9568.0,30.1,,,,843.0,4876.0,966.0,149.0,2.0,366.0,1225.0,753.0,320.0,1407.0,12.0,337.0,5.0,467.0,0.0,47.0,0.0,2.0,1974.0,19.0
CZ,2011,14316.0,9572.0,30.1,,,,875.0,4903.0,1018.0,109.0,2.0,348.0,1179.0,833.0,319.0,1493.0,14.0,362.0,1.0,552.0,0.0,57.0,0.0,134.0,2089.0,28.0
CZ,2012,14267.0,9570.0,30.5,,,,1080.0,4738.0,890.0,144.0,2.0,358.0,1067.0,726.0,249.0,1465.0,12.0,413.0,0.0,488.0,0.0,52.0,0.0,243.0,2307.0,34.0
CZ,2013,13965.0,9560.0,28.3,,,,1166.0,4084.0,925.0,120.0,2.0,345.0,1227.0,790.0,243.0,1402.0,10.0,476.0,0.0,452.0,0.0,41.0,0.0,342.0,2277.0,64.0
CZ,2014,14575.0,9559.0,28.2,,,,1151.0,3932.0,946.0,92.0,1.0,227.0,1621.0,771.0,269.0,1326.0,8.0,571.0,0.0,452.0,0.0,69.0,0.0,575.0,2493.0,70.0
CZ,2015,15261.0,9566.0,26.3,,,,1162.0,3603.0,961.0,85.0,1.0,200.0,1644.0,842.0,308.0,1191.0,7.0,741.0,0.0,414.0,0.0,52.0,0.0,2180.0,1823.0,46.0
CZ,2016,15619.0,9564.0,26.5,,,,1400.0,3485.0,1006.0,96.0,1.0,216.0,1535.0,940.0,283.0,1279.0,7.0,709.0,0.0,435.0,0.0,79.0,0.0,2468.0,1677.0,1.0
CZ,2017,15843.0,9567.0,26.9,,,,1531.0,3199.0,888.0,127.0,1.0,295.0,1498.0,1024.0,333.0,1364.0,7.0,613.0,1.0,438.0,0.0,50.0,0.0,2552.0,1920.0,2.0
CZ,2018,16564.0,9572.0,27.6,,,,1657.0,2684.0,973.0,121.0,1.0,259.0,1263.0,1044.0,331.0,1463.0,6.0,801.0,3.0,436.0,0.0,57.0,0.0,2800.0,2658.0,7.0
CZ,2019,16180.0,9562.0,26.2,,,,1342.0,2407.0,818.0,136.0,1.0,322.0,1547.0,877.0,354.0,1177.0,13.0,679.0,2.0,433.0,0.0,57.0,0.0,3080.0,2910.0,25.0
CZ,2020,15251.0,9542.0,22.8,,,,1625.0,1789.0,767.0,110.0,1.0,545.0,1366.0,945.0,364.0,1114.0,16.0,549.0,0.0,456.0,0.0,46.0,0.0,56.0,5493.0,10.0
CZ,2021,16326.0,9523.0,22.8,,,,1482.0,1832.0,815.0,111.0,1.0,671.0,1633.0,995.0,365.0,1266.0,24.0,482.0,0.0,542.0,0.0,53.0,0.0,47.0,5997.0,11.0
CZ,2022,16368.0,9521.0,22.1,,,,1626.0,2305.0,776.0,104.0,0.0,506.0,1655.0,826.0,400.0,1176.0,15.0,387.0,0.0,477.0,0.0,76.0,0.0,42.0,5970.0,26.0
CZ,2023,15038.0,9514.0,21.7,,,,1460.0,1979.0,515.0,87.0,0.0,496.0,1785.0,768.0,288.0,886.0,23.0,460.0,0.0,479.0,0.0,47.0,0.0,107.0,5487.0,172.0
CZ,2024,14853.0,,,,,,1691.0,1310.0,411.0,164.0,0.0,454.0,1753.0,815.0,256.0,1086.0,28.0,420.0,0.0,464.0,0.0,37.0,0.0,282.0,5580.0,102.0
DE,2008,115969.0,37798.0,19.3,243475.0,175568.0,67907.0,3799.0,7162.0,11912.0,1485.0,16.0,6726.0,12074.0,9350.0,2638.0,15464.0,615.0,4346.0,193.0,3392.0,0.0,1570.0,6.0,0.0,34904.0,0.0
DE,2009,95652.0,37934.0,17.8,,,,3320.0,6188.0,9813.0,1298.0,17.0,5421.0,10640.0,7684.0,2699.0,10259.0,436.0,3463.0,320.0,2684.0,0.0,1283.0,6.0,0.0,30304.0,0.0
DE,2010,107317.0,38750.0,18.7,231615.5,171314.0,60301.5,2783.0,6233.0,10597.0,1538.0,26.0,5619.0,10931.0,8986.0,2377.0,12996.0,486.0,4239.0,43.0,3078.0,0.0,1675.0,7.0,0.0,35702.0,1.0
DE,2011,113160.0,38712.0,19.3,244001.0,176514.5,67486.5,2190.0,6309.0,13086.0,1130.0,13.0,5451.0,10983.0,9650.0,2409.0,14340.0,393.0,4605.0,22.0,2933.0,0.0,1401.0,15.0,1547.0,36292.0,391.0
DE,2012,110065.0,38648.0,19.1,238500.5,178389.0,60111.5,1661.0,6849.0,12302.0,1261.0,11.0,5206.0,10442.0,9985.0,2447.0,13081.0,381.0,5298.0,42.0,2663.0,0.0,1443.0,13.0,1084.0,35361.0,535.0
DE,2013,110655.0,38653.801,18.8,242972.0,176170.0,66803.0,1490.0,7483.0,12482.0,1127.0,10.0,4887.0,10343.0,9871.0,2430.0,12417.0,373.0,5306.0,116.0,2530.0,0.0,1548.0,20.0,1491.0,36146.0,583.0
DE,2014,112629.0,38658.765,18.8,238789.5,171320.0,67469.5,1486.0,7209.0,12447.0,1182.0,11.0,4907.0,10443.0,9500.0,2479.0,12311.0,447.0,5592.0,38.0,2543.0,0.0,1644.0,21.0,1310.0,38554.0,504.0
DE,2015,114341.0,38630.502,19.0,,,,1473.0,7612.0,12366.0,1095.0,8.0,4932.0,10705.0,9264.0,2574.0,12296.0,486.0,6258.0,34.0,2459.0,0.0,1997.0,12.0,2654.0,37470.0,649.0
DE,2016,135875.0,38696.542,21.3,231173.5,163224.5,67949.0,1552.0,8180.0,12362.0,1347.0,0.0,4469.0,11294.0,9137.0,2596.0,13893.0,392.0,5279.0,18.0,3204.0,0.0,2296.0,8.0,655.0,42407.0,472.0
DE,2017,126897.0,38802.643,19.7,242007.5,162097.0,79911.0,1547.0,7066.0,12036.0,1186.0,0.0,4316.0,10346.0,8755.0,2532.0,14513.0,414.0,4963.0,7.0,3317.0,0.0,2495.0,11.0,755.0,40832.0,485.0
DE,2018,127620.0,38994.798,20.2,255311.5,187925.5,67385.5,1386.0,6334.0,11843.0,1127.0,3.0,4512.0,11387.0,9208.0,2366.0,14291.0,361.0,7469.0,10.0,3049.0,0.0,3130.0,23.0,1104.0,42555.0,196.0
DE,2019,128545.0,39068.117,19.8,244997.5,181475.0,63523.0,2248.0,6528.0,12369.0,1297.0,2.0,4808.0,10651.0,8468.0,2230.0,12802.0,329.0,7008.0,14.0,2955.0,0.0,3567.0,6.0,1589.0,45174.0,144.0
DE,2020,109219.0,38799.773,17.6,,,,2680.0,4901.0,11418.0,1088.0,2.0,4144.0,9595.0,7659.0,1999.0,9461.0,180.0,4277.0,12.0,1926.0,0.0,3375.0,2.0,1385.0,44168.0,132.0
DE,2021,123935.0,38783.143,19.0,,,,4005.0,5477.0,13553.0,1087.0,3.0,5521.0,9672.0,8049.0,2562.0,11166.0,216.0,4165.0,9.0,2273.0,,4027.0,1.0,2024.0,49128.0,129.0
DE,2022,128637.0,38836.096,19.8,,,,3914.0,6415.0,13684.0,1089.0,6.0,5428.0,10217.0,7621.0,2770.0,10547.0,217.0,4244.0,7.0,2431.0,0.0,3959.0,1.0,882.0,50790.0,332.0
DE,2023,129090.0,38691.0,20.6,,,,3830.0,5973.0,13609.0,1057.0,5.0,4918.0,11370.0,8201.0,2315.0,12003.0,290.0,5344.0,10.0,2833.0,0.0,4011.0,95.0,592.0,48383.0,525.0
DE,2024,126320.0,,,,,,3475.0,4867.0,13254.0,933.0,1.0,4851.0,12018.0,8586.0,1958.0,11724.0,266.0,5114.0,17.0,2768.0,0.0,2640.0,2.0,819.0,52482.0,547.0
DK,2008,1866.0,2606.0,9.0,,,,47.0,0.0,12.0,18.0,0.0,195.0,3.0,101.0,23.0,287.0,6.0,38.0,3.0,51.0,0.0,81.0,0.0,10.0,988.0,0.0
DK,2009,1700.0,2606.0,9.1,,,,9.0,5.0,17.0,14.0,11.0,106.0,1.0,56.0,11.0,99.0,4.0,9.0,2.0,42.0,0.0,65.0,0.0,2.0,1244.0,0.0
DK,2010,2239.0,2606.0,11.5,,,,17.0,0.0,19.0,31.0,0.0,225.0,,89.0,21.0,250.0,10.0,24.0,2.0,100.0,0.0,83.0,0.0,2.0,1364.0,
DK,2011,2614.0,2615.0,12.4,,,,32.0,0.0,12.0,13.0,0.0,540.0,,85.0,33.0,305.0,10.0,21.0,3.0,123.0,0.0,89.0,0.0,32.0,1315.0,0.0
DK,2012,2278.0,2615.0,10.9,,,,31.0,0.0,9.0,9.0,0.0,525.0,,81.0,33.0,302.0,9.0,20.0,3.0,123.0,0.0,87.0,0.0,36.0,1270.0,0.0
DK,2013,2449.0,2615.0,11.3,,,,18.0,0.0,15.0,17.0,0.0,558.0,,66.0,24.0,255.0,11.0,23.0,2.0,95.0,0.0,41.0,0.0,418.0,905.0,
DK,2014,2453.0,2612.0,11.2,,,,16.0,0.0,14.0,17.0,0.0,570.0,0.0,74.0,37.0,286.0,16.0,26.0,1.0,79.0,0.0,46.0,0.0,91.0,547.0,632.0
DK,2015,2603.0,2552.0,12.0,,,,20.0,,11.0,15.0,,630.0,0.0,70.0,32.0,369.0,17.0,27.0,1.0,74.0,,50.0,0.0,94.0,480.0,713.0
DK,2016,2616.0,2539.0,11.3,,,,20.0,0.0,12.0,21.0,0.0,698.0,0.0,63.0,73.0,382.0,16.0,30.0,1.0,60.0,0.0,54.0,0.0,88.0,591.0,507.0
DK,2017,2653.0,2481.0,11.5,,,,16.0,0.0,14.0,65.0,0.0,538.0,0.0,77.0,73.0,442.0,19.0,35.0,0.0,61.0,0.0,61.0,0.0,65.0,1187.0,
DK,2018,2594.0,2481.0,11.8,,,,12.0,0.0,10.0,61.0,0.0,512.0,1.0,75.0,69.0,417.0,18.0,51.0,0.0,57.0,0.0,57.0,0.0,84.0,1169.0,0.0
DK,2019,2525.0,2536.0,11.5,,,,14.0,0.0,11.0,68.0,0.0,486.0,1.0,78.0,47.0,359.0,16.0,77.0,0.0,80.0,0.0,50.0,0.0,76.0,1163.0,0.0
DK,2020,2450.0,2485.0,10.8,,,,12.0,0.0,15.0,62.0,0.0,534.0,0.0,75.0,71.0,338.0,15.0,81.0,0.0,87.0,0.0,40.0,0.0,78.0,1043.0,0.0
DK,2021,1986.0,2485.0,8.7,,,,13.0,0.0,16.0,50.0,1.0,519.0,0.0,72.0,52.0,363.0,16.0,85.0,0.0,83.0,0.0,40.0,0.0,104.0,572.0,0.0
DK,2022,2211.0,2448.0,9.6,,,,8.0,0.0,15.0,23.0,1.0,527.0,0.0,64.0,41.0,354.0,14.0,82.0,1.0,78.0,0.0,43.0,0.0,122.0,838.0,0.0
DK,2023,1906.0,2448.0,8.2,,,,6.0,0.0,13.0,20.0,0.0,413.0,0.0,41.0,33.0,303.0,6.0,100.0,0.0,80.0,0.0,51.0,0.0,102.0,737.0,0.0
DK,2024,1802.0,,,,,,8.0,0.0,10.0,14.0,0.0,347.0,0.0,46.0,36.0,306.0,6.0,115.0,0.0,92.0,0.0,36.0,0.0,93.0,694.0,1.0
EE,2008,5943.0,1196.0,68.2,,,,122.0,617.0,99.0,75.0,1.0,24.0,4391.0,276.0,121.0,183.0,11.0,5.0,0.0,2.0,0.0,0.0,7.0,8.0,0.0,1.0
EE,2009,5947.0,1196.0,74.1,,,,24.0,851.0,101.0,61.0,1.0,16.0,4341.0,376.0,57.0,86.0,9.0,2.0,0.0,1.0,0.0,0.0,13.0,5.0,0.0,0.0
EE,2010,6638.0,1196.0,75.4,,,,42.0,1051.0,59.0,53.0,1.0,27.0,4785.0,449.0,62.0,83.0,7.0,4.0,1.0,2.0,0.0,0.0,7.0,5.0,0.0,0.0
EE,2011,6271.0,1196.0,71.6,,,,44.0,1021.0,60.0,51.0,1.0,27.0,4310.0,552.0,88.0,86.0,12.0,2.0,4.0,1.0,0.0,0.0,4.0,8.0,0.0,0.0
EE,2012,5129.0,1196.0,66.9,,,,40.0,633.0,66.0,44.0,2.0,12.0,3182.0,934.0,95.0,70.0,14.0,5.0,3.0,1.0,0.0,0.0,16.0,12.0,0.0,0.0
EE,2013,4722.0,1166.0,64.0,,,,46.0,590.0,62.0,51.0,3.0,8.0,3140.0,635.0,94.0,47.0,18.0,3.0,5.0,2.0,0.0,0.0,18.0,0.0,0.0,0.0
EE,2014,3256.0,1166.0,55.2,,,,43.0,578.0,30.0,49.0,3.0,6.0,1694.0,664.0,85.0,42.0,18.0,0.0,9.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0
EE,2015,3117.0,1164.0,52.4,,,,24.0,553.0,25.0,32.0,2.0,4.0,1672.0,705.0,38.0,30.0,11.0,0.0,5.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
EE,2016,2340.0,1161.0,42.9,,,,25.0,496.0,21.0,91.0,2.0,2.0,759.0,717.0,26.0,43.0,13.0,0.0,2.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0
EE,2017,2325.0,1161.0,44.4,,,,21.0,587.0,22.0,93.0,2.0,2.0,687.0,717.0,93.0,48.0,14.0,0.0,5.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0
EE,2018,2588.0,1161.0,46.2,,,,38.0,518.0,36.0,68.0,1.0,3.0,823.0,834.0,185.0,49.0,14.0,0.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
EE,2019,2155.0,1167.0,42.0,,,,23.0,294.0,42.0,59.0,0.0,7.0,768.0,840.0,21.0,37.0,14.0,0.0,1.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0
EE,2020,1729.0,1167.0,38.6,,,,17.0,172.0,29.0,95.0,0.0,1.0,482.0,857.0,3.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0
EE,2021,2124.0,1167.0,40.1,,,,20.0,212.0,35.0,98.0,0.0,2.0,693.0,978.0,6.0,44.0,12.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0
EE,2022,1286.0,1175.0,27.3,,,,37.0,353.0,52.0,110.0,0.0,2.0,479.0,160.0,7.0,35.0,11.0,0.0,1.0,0.0,0.0,0.0,38.0,0.0,1.0,0.0
EE,2023,771.0,1171.0,20.4,,,,32.0,187.0,66.0,122.0,0.0,1.0,275.0,10.0,1.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,26.0,38.0,1.0,0.0
EE,2024,595.0,,,,,,19.0,117.0,36.0,102.0,0.0,9.0,238.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,1.0,14.0
EL,2008,786.0,2552.0,2.9,,,,25.0,13.0,0.0,29.0,0.0,118.0,44.0,19.0,150.0,184.0,17.0,0.0,33.0,0.0,0.0,152.0,0.0,0.0,0.0,1.0
EL,2009,552.0,2552.0,2.1,,,,42.0,6.0,0.0,12.0,0.0,76.0,40.0,12.0,102.0,90.0,11.0,0.0,11.0,0.0,0.0,148.0,0.0,0.0,1.0,1.0
EL,2010,614.0,2552.0,2.2,,,,43.0,1.0,0.0,25.0,0.0,101.0,30.0,14.0,109.0,112.0,13.0,0.0,8.0,0.0,0.0,156.0,0.0,0.0,1.0,1.0
EL,2011,352.0,2554.0,1.8,,,,13.0,7.0,0.0,18.0,0.0,36.0,25.0,6.0,56.0,108.0,10.0,0.0,3.0,0.0,0.0,68.0,0.0,0.0,1.0,0.0
EL,2012,283.0,2554.0,1.5,,,,21.0,18.0,0.0,33.0,0.0,27.0,33.0,4.0,16.0,66.0,4.0,0.0,2.0,0.0,0.0,58.0,0.0,0.0,1.0,0.0
EL,2013,237.0,2586.0,1.5,,,,6.0,9.0,0.0,39.0,0.0,23.0,23.0,3.0,18.0,68.0,5.0,0.0,1.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0
EL,2014,311.0,2238.0,1.7,,,,62.0,8.0,0.0,21.0,0.0,26.0,13.0,3.0,25.0,75.0,5.0,0.0,2.0,0.0,0.0,72.0,0.0,0.0,1.0,0.0
EL,2015,294.0,2240.0,1.6,,,,12.0,3.0,0.0,11.0,0.0,24.0,17.0,6.0,22.0,31.0,4.0,0.0,1.0,0.0,0.0,162.0,0.0,0.0,1.0,0.0
EL,2016,254.0,2240.0,1.3,,,,11.0,0.0,0.0,10.0,0.0,18.0,24.0,2.0,15.0,48.0,2.0,0.0,4.0,0.0,0.0,119.0,0.0,0.0,1.0,0.0
EL,2017,358.0,2240.0,1.8,,,,14.0,0.0,0.0,4.0,0.0,12.0,26.0,2.0,16.0,53.0,1.0,0.0,1.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0
