STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,consign,Type of consignment,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),IE,Ireland,2022,,81,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),IE,Ireland,2023,,76,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),IE,Ireland,2024,,67,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),IT,Italy,2008,,19918,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),IT,Italy,2009,,16232,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),IT,Italy,2010,,15139,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),IT,Italy,2011,,17279,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),IT,Italy,2012,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),IT,Italy,2013,,17594,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),IT,Italy,2014,,18123,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),IT,Italy,2015,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),IT,Italy,2016,,22394,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),IT,Italy,2017,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),IT,Italy,2018,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),IT,Italy,2019,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),IT,Italy,2020,,20348,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),IT,Italy,2021,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),IT,Italy,2022,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),IT,Italy,2023,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),IT,Italy,2024,,22933,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),LT,Lithuania,2008,,14748,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),LT,Lithuania,2009,,11888,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),LT,Lithuania,2010,,13431,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),LT,Lithuania,2011,,15088,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),LT,Lithuania,2012,,14172,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),LT,Lithuania,2013,,13344,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),LT,Lithuania,2014,,14307,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),LT,Lithuania,2015,,14036,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),LT,Lithuania,2016,,13790,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),LT,Lithuania,2017,,15414,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),LT,Lithuania,2018,,16885,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),LT,Lithuania,2019,,16181,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),LT,Lithuania,2020,,15865,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),LT,Lithuania,2021,,14566,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),LT,Lithuania,2022,,7375,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),LT,Lithuania,2023,,6307,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),LT,Lithuania,2024,,5905,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),ME,Montenegro,2017,,169,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),ME,Montenegro,2018,,113,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),ME,Montenegro,2019,,130,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),ME,Montenegro,2020,,130,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),ME,Montenegro,2022,,189,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),MK,North Macedonia,2009,,497,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),MK,North Macedonia,2010,,525,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),MK,North Macedonia,2011,,479,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),MK,North Macedonia,2012,,423,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),MK,North Macedonia,2013,,421,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),MK,North Macedonia,2014,,411,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),MK,North Macedonia,2015,,278,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),MK,North Macedonia,2016,,222,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),MK,North Macedonia,2017,,277,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),MK,North Macedonia,2018,,307,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),MK,North Macedonia,2019,,350,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),MK,North Macedonia,2020,,342,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),MK,North Macedonia,2021,,381,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),MK,North Macedonia,2022,,286,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),MK,North Macedonia,2023,,146,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),MK,North Macedonia,2024,,158,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),PL,Poland,2008,,48715,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),PL,Poland,2009,,40840,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),PL,Poland,2010,,46355,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),PL,Poland,2011,,51095,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),PL,Poland,2012,,46672,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),PL,Poland,2013,,48544,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),PL,Poland,2014,,47439,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),PL,Poland,2015,,46753,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),PL,Poland,2016,,47342,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),PL,Poland,2017,,53554,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),PL,Poland,2018,,58011,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),PL,Poland,2019,,53840,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),PL,Poland,2020,,50365,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),PL,Poland,2021,,53608,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),PL,Poland,2022,,59031,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),PL,Poland,2023,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),PL,Poland,2024,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),RO,Romania,2008,,14152,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),RO,Romania,2009,,9832,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),RO,Romania,2010,,11587,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),RO,Romania,2011,,13924,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),RO,Romania,2012,,12662,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),RO,Romania,2013,,12567,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),RO,Romania,2014,,12085,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),RO,Romania,2015,,11761,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),RO,Romania,2016,,12285,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),RO,Romania,2017,,13782,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),RO,Romania,2018,,13020,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),RO,Romania,2019,,13285,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),RO,Romania,2020,,12235,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),RO,Romania,2021,,13564,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),RO,Romania,2022,,13085,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),RO,Romania,2023,,12654,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),RO,Romania,2024,,11067,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SE,Sweden,2008,,22924,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SE,Sweden,2009,,20389,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SE,Sweden,2010,,23464,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SE,Sweden,2011,,22864,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SE,Sweden,2012,,22043,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SE,Sweden,2013,,20970,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SE,Sweden,2014,,21296,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SE,Sweden,2015,,20699,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SE,Sweden,2016,,21406,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SE,Sweden,2017,,21838,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SE,Sweden,2018,,22794,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SE,Sweden,2019,,22222,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SE,Sweden,2020,,22094,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SE,Sweden,2021,,23449,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SE,Sweden,2022,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SE,Sweden,2023,,21953,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SE,Sweden,2024,,21789,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2008,,3520,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2009,,2668,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2010,,3283,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2011,,3584,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2012,,3227,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2013,,3534,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2014,,3847,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2015,,3854,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2016,,3963,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2017,,4447,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2018,,4390,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2019,,4414,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2020,,3989,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2021,,4062,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2022,,4084,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2023,,3794,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SI,Slovenia,2024,,3711,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2008,,9139,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2009,,6931,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2010,,8054,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2011,,7912,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2012,,7468,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2013,,8335,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2014,,8544,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2015,,8309,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2016,,8370,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2017,,8477,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2018,,8373,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TOTAL,Total,MIO_TKM,Million tonne-kilometre (TKM),SK,Slovakia,2019,,8134,,,,,
