STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LT,Lithuania,2013,,48028,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LT,Lithuania,2014,,49000,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LT,Lithuania,2015,,48053,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LT,Lithuania,2016,,47651,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LT,Lithuania,2017,,52638,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LT,Lithuania,2018,,56776,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LT,Lithuania,2019,,55209,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LT,Lithuania,2020,,53430,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LT,Lithuania,2021,,51080,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LT,Lithuania,2022,,30977,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LT,Lithuania,2023,,27224,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LT,Lithuania,2024,,25658,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LU,Luxembourg,2008,,8548,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LU,Luxembourg,2009,,6446,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LU,Luxembourg,2010,,7626,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LU,Luxembourg,2011,,6973,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LU,Luxembourg,2012,,5442,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LU,Luxembourg,2013,,5098,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LU,Luxembourg,2014,,4573,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LU,Luxembourg,2015,,5207,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LU,Luxembourg,2016,,4482,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LU,Luxembourg,2017,,4406,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LU,Luxembourg,2018,,4585,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LU,Luxembourg,2019,,4405,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LU,Luxembourg,2020,,3627,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LU,Luxembourg,2021,,3713,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LU,Luxembourg,2022,,3464,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LU,Luxembourg,2023,,3512,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LU,Luxembourg,2024,,3064,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LV,Latvia,2008,,56061,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LV,Latvia,2009,,53679,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LV,Latvia,2010,,49164,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LV,Latvia,2011,,59385,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LV,Latvia,2012,,60601,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LV,Latvia,2013,,55831,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LV,Latvia,2014,,57039,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LV,Latvia,2015,,55645,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LV,Latvia,2016,,47819,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LV,Latvia,2017,,43785,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LV,Latvia,2018,,49260,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LV,Latvia,2019,,41490,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LV,Latvia,2020,,24056,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LV,Latvia,2021,,21772,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LV,Latvia,2022,,21305,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LV,Latvia,2023,,15446,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LV,Latvia,2024,,11095,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,ME,Montenegro,2013,,1050,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,ME,Montenegro,2014,,903,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,ME,Montenegro,2015,,987,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,ME,Montenegro,2016,,1395,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,ME,Montenegro,2017,,1603,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,ME,Montenegro,2018,,966,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,ME,Montenegro,2019,,1131,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,ME,Montenegro,2020,,1154,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,ME,Montenegro,2022,,1346,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,MK,North Macedonia,2009,,2929,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,MK,North Macedonia,2010,,3097,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,MK,North Macedonia,2011,,2770,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,MK,North Macedonia,2012,,2539,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,MK,North Macedonia,2013,,2283,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,MK,North Macedonia,2014,,2377,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,MK,North Macedonia,2015,,1566,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,MK,North Macedonia,2016,,1358,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,MK,North Macedonia,2017,,1558,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,MK,North Macedonia,2018,,1679,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,MK,North Macedonia,2019,,1839,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,MK,North Macedonia,2020,,1765,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,MK,North Macedonia,2021,,1963,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,MK,North Macedonia,2022,,1418,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,MK,North Macedonia,2023,,817,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,MK,North Macedonia,2024,,858,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,NL,Netherlands,2008,,40569,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,NL,Netherlands,2009,,33594,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,NL,Netherlands,2010,,35536,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,NL,Netherlands,2011,,39174,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,NL,Netherlands,2012,,37627,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,NL,Netherlands,2013,,38927,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,NL,Netherlands,2014,,39367,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,NL,Netherlands,2015,,41721,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,NL,Netherlands,2016,,42615,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,NL,Netherlands,2017,,42079,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,NL,Netherlands,2018,,41834,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,NL,Netherlands,2019,,42654,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,NL,Netherlands,2020,,40017,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,NL,Netherlands,2021,,42621,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,NL,Netherlands,2022,,44469,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,NL,Netherlands,2023,,39340,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,NL,Netherlands,2024,,37805,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,NO,Norway,2008,,24787,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,NO,Norway,2009,,22961,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,NO,Norway,2010,,27229,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,NO,Norway,2011,,28305,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,NO,Norway,2012,,30273,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,NO,Norway,2013,,31429,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,NO,Norway,2014,,33393,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,NO,Norway,2015,,31585,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,NO,Norway,2016,,33260,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,NO,Norway,2017,,34974,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,NO,Norway,2018,,34981,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,NO,Norway,2019,,34563,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,NO,Norway,2020,,36822,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,NO,Norway,2021,,37550,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,NO,Norway,2022,,33496,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,NO,Norway,2023,,32235,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,NO,Norway,2024,,29931,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,PL,Poland,2008,,248860,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,PL,Poland,2009,,200819,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,PL,Poland,2010,,216767,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,PL,Poland,2011,,248606,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,PL,Poland,2012,,230878,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,PL,Poland,2013,,232596,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,PL,Poland,2014,,227820,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,PL,Poland,2015,,224320,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,PL,Poland,2016,,222523,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,PL,Poland,2017,,239501,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,PL,Poland,2018,,249260,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,PL,Poland,2019,,233744,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,PL,Poland,2020,,218381,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,PL,Poland,2021,,237915,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,PL,Poland,2022,,237587,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,PL,Poland,2023,,229935,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,PL,Poland,2024,,222725,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,PT,Portugal,2008,,10426,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,PT,Portugal,2009,,8947,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,PT,Portugal,2010,,10094,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,PT,Portugal,2011,,9975,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,PT,Portugal,2012,,9701,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,PT,Portugal,2013,,9291,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,PT,Portugal,2014,,10276,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,PT,Portugal,2015,,11108,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,PT,Portugal,2016,,10259,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,PT,Portugal,2017,,10453,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,PT,Portugal,2018,,10221,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,PT,Portugal,2019,,9365,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,PT,Portugal,2020,,8426,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,PT,Portugal,2021,,9057,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,PT,Portugal,2022,,8366,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,PT,Portugal,2023,,8555,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,PT,Portugal,2024,,7858,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,RO,Romania,2008,,66711,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,RO,Romania,2009,,50595,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,RO,Romania,2010,,52932,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,RO,Romania,2011,,60723,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,RO,Romania,2012,,55755,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,RO,Romania,2013,,50348,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,RO,Romania,2014,,50739,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,RO,Romania,2015,,55306,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,RO,Romania,2016,,52618,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,RO,Romania,2017,,56083,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,RO,Romania,2018,,55429,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,RO,Romania,2019,,58808,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,RO,Romania,2020,,49670,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,RO,Romania,2021,,57424,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,RO,Romania,2022,,55188,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,RO,Romania,2023,,48867,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,RO,Romania,2024,,43025,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,SE,Sweden,2008,,65632,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,SE,Sweden,2009,,56466,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,SE,Sweden,2010,,68329,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,SE,Sweden,2011,,67907,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,SE,Sweden,2012,,65789,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,SE,Sweden,2013,,67047,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,SE,Sweden,2014,,68035,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,SE,Sweden,2015,,64999,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,SE,Sweden,2016,,67479,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,SE,Sweden,2017,,69350,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,SE,Sweden,2018,,69123,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,SE,Sweden,2019,,68220,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,SE,Sweden,2020,,69805,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,SE,Sweden,2021,,72458,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,SE,Sweden,2022,,70942,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,SE,Sweden,2023,,68293,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,SE,Sweden,2024,,65906,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,SI,Slovenia,2008,,17271,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,SI,Slovenia,2009,,13774,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,SI,Slovenia,2010,,16234,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,SI,Slovenia,2011,,17024,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,SI,Slovenia,2012,,15828,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,SI,Slovenia,2013,,17156,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,SI,Slovenia,2014,,17989,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,SI,Slovenia,2015,,17832,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,SI,Slovenia,2016,,18595,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,SI,Slovenia,2017,,21275,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,SI,Slovenia,2018,,21316,,,,,
